Store,DayOfWeek,Promo,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,HasCompetition,Year,Month,Quarter,Day,Week,IsWeekend,lag1,lag7,lag14,lag30,roll7_mean,roll30_mean,IsHoliday
944,3,1,0,2,0,1670.0,7.0,2015.0,0,0.0,0.0,1,2015,7,3,15,29,0,9037.0,6151.0,9053.0,5279.0,6958.285714285715,6936.3,0
945,5,1,0,0,2,12480.0,3.0,2011.0,0,0.0,0.0,1,2015,7,3,3,27,0,5047.0,3487.0,5148.0,5319.0,4748.714285714285,4430.133333333333,0
946,5,0,0,0,0,2220.0,12.0,2011.0,1,14.0,2015.0,1,2015,6,2,26,26,0,3652.0,4178.0,3608.0,4560.0,3741.4285714285716,4297.766666666666,0
947,1,0,0,0,0,460.0,3.0,2014.0,1,13.0,2010.0,1,2015,7,3,20,30,0,8405.0,8231.0,6510.0,9546.0,8258.42857142857,7694.233333333334,0
948,4,0,0,1,1,1430.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,25,26,0,7018.0,8386.0,7335.0,7740.0,7991.285714285715,8278.466666666667,0
949,1,0,0,0,0,870.0,3.0,2006.0,0,0.0,0.0,1,2015,6,2,22,26,0,2829.0,3037.0,6435.0,3199.0,5899.428571428572,5506.133333333333,0
950,1,0,0,0,0,8460.0,11.0,1994.0,0,0.0,0.0,1,2015,6,2,22,26,0,3728.0,4247.0,7674.0,5953.0,6276.0,5953.4,0
951,3,1,0,3,2,710.0,0.0,0.0,1,40.0,2011.0,0,2015,6,2,17,25,0,9498.0,7001.0,8671.0,8353.0,7946.571428571428,8534.5,0
952,4,0,0,3,2,6300.0,10.0,2013.0,0,0.0,0.0,1,2015,6,2,11,24,0,4759.0,6418.0,7704.0,6732.0,6612.428571428572,6443.466666666666,0
953,1,1,1,0,0,19830.0,4.0,2006.0,1,22.0,2011.0,1,2015,7,3,27,31,0,2176.0,2456.0,5398.0,4783.0,4113.0,5135.766666666666,0
954,2,1,0,0,0,390.0,2.0,2013.0,1,10.0,2014.0,1,2015,6,2,2,23,0,11721.0,6077.0,6742.0,5276.0,7128.428571428572,7432.866666666667,0
955,5,0,0,3,2,1690.0,7.0,2009.0,1,36.0,2013.0,1,2015,6,2,12,24,0,4244.0,7291.0,4760.0,5693.0,5235.285714285715,5390.7,0
956,6,0,0,0,0,2330.0,10.0,2014.0,1,18.0,2011.0,1,2015,6,2,27,26,1,2723.0,3357.0,3404.0,3781.0,2756.714285714286,3244.133333333333,0
957,4,0,0,3,2,1420.0,11.0,2012.0,0,0.0,0.0,1,2015,6,2,25,26,0,6873.0,9478.0,7300.0,9752.0,7113.142857142857,8251.466666666667,0
958,6,0,0,0,0,440.0,11.0,2013.0,0,0.0,0.0,1,2015,7,3,4,27,1,4470.0,3369.0,4234.0,3162.0,4338.0,4012.766666666667,0
959,4,1,0,0,2,1060.0,12.0,2005.0,0,0.0,0.0,1,2015,6,2,18,25,0,8203.0,6877.0,9644.0,6576.0,7488.142857142857,7525.233333333334,0
960,5,1,0,3,0,8990.0,0.0,0.0,1,31.0,2009.0,0,2015,7,3,3,27,0,8023.0,4968.0,7382.0,5859.0,7365.857142857143,7191.333333333333,0
961,1,1,1,3,2,9430.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,29,27,0,5529.0,6231.0,6318.0,7000.0,5594.428571428572,6673.366666666667,0
962,6,0,0,2,0,260.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,18,29,1,6213.0,5679.0,7229.0,5617.0,7197.714285714285,6911.0,0
963,4,0,1,0,2,23620.0,11.0,2013.0,0,0.0,0.0,1,2015,7,3,23,30,0,7724.0,13134.0,10741.0,11635.0,9884.714285714286,10581.866666666667,0
964,2,0,0,0,0,270.0,0.0,0.0,1,5.0,2013.0,0,2015,7,3,7,28,0,7475.0,13436.0,7714.0,11573.0,9424.285714285714,9108.9,0
965,4,1,0,0,2,110.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,16,29,0,10755.0,8184.0,11686.0,5945.0,8826.857142857143,7842.866666666667,0
966,6,0,0,0,0,760.0,2.0,2008.0,0,0.0,0.0,1,2015,6,2,27,26,1,4755.0,5019.0,4759.0,4771.0,4388.714285714285,4954.433333333333,0
967,2,1,0,0,2,3560.0,9.0,2013.0,1,36.0,2013.0,1,2015,6,2,16,25,0,11688.0,8654.0,9618.0,8913.0,7800.285714285715,8324.833333333334,0
968,6,0,0,2,0,1190.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,4,27,1,7672.0,6437.0,7719.0,6847.0,8221.714285714286,7575.166666666667,0
969,6,0,0,0,2,600.0,11.0,1999.0,1,10.0,2013.0,1,2015,7,3,11,28,1,2839.0,4084.0,3393.0,3159.0,3407.8571428571427,3847.8,0
970,2,1,0,0,0,910.0,12.0,2014.0,1,37.0,2009.0,1,2015,6,2,2,23,0,5008.0,1425.0,2909.0,2205.0,2878.4285714285716,3167.3333333333335,0
971,6,0,0,2,0,1140.0,5.0,2011.0,1,14.0,2012.0,1,2015,7,3,4,27,1,9599.0,5881.0,8764.0,9622.0,9875.857142857143,8598.0,0
972,2,1,1,0,0,14960.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,14,29,0,5402.0,2786.0,1125.0,2860.0,3170.1428571428573,3235.6666666666665,0
973,4,1,1,3,2,330.0,0.0,0.0,1,28.0,2012.0,0,2015,7,3,30,31,0,6838.0,4979.0,7845.0,5747.0,6251.428571428572,6943.066666666667,0
974,3,1,1,0,0,150.0,3.0,2011.0,1,40.0,2014.0,1,2015,6,2,3,23,0,14326.0,13197.0,9946.0,9408.0,12785.857142857143,12932.066666666668,0
975,5,0,0,0,2,9630.0,0.0,0.0,1,14.0,2011.0,0,2015,6,2,12,24,0,7412.0,11241.0,7109.0,8170.0,8018.571428571428,7953.233333333334,0
976,3,1,1,0,0,4180.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,15,29,0,8332.0,5688.0,11848.0,6310.0,6667.571428571428,6921.866666666667,0
977,6,0,0,0,0,520.0,9.0,2005.0,1,13.0,2010.0,1,2015,6,2,6,23,1,6233.0,3568.0,5966.0,5794.0,5537.0,5063.833333333333,0
978,3,1,1,2,2,3890.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,29,31,0,8247.0,4919.0,10852.0,5651.0,6480.142857142857,7249.966666666666,0
979,4,0,0,0,2,2270.0,11.0,2005.0,1,14.0,2011.0,1,2015,7,3,9,28,0,5711.0,6879.0,4804.0,7800.0,6100.857142857143,6675.233333333334,0
980,6,0,0,0,0,4420.0,9.0,2005.0,0,0.0,0.0,1,2015,6,2,20,25,1,6904.0,4397.0,8094.0,7027.0,6990.714285714285,6802.066666666667,0
981,4,1,0,3,2,2620.0,11.0,2002.0,0,0.0,0.0,1,2015,7,3,2,27,0,8712.0,5294.0,9170.0,6451.0,7508.428571428572,7448.033333333334,0
982,5,1,0,3,0,21930.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,5,23,0,8588.0,7299.0,10651.0,9732.0,9359.0,8879.833333333334,0
983,1,1,0,0,0,40.0,3.0,2014.0,1,1.0,2014.0,1,2015,6,2,1,23,0,8464.0,8702.0,7688.0,6406.0,7614.714285714285,8948.433333333332,0
984,5,0,1,2,0,440.0,0.0,0.0,1,1.0,2013.0,0,2015,7,3,24,30,0,4774.0,6663.0,5050.0,7292.0,5215.714285714285,5853.2,0
985,5,1,0,2,2,490.0,5.0,2007.0,1,13.0,2010.0,1,2015,6,2,19,25,0,8825.0,6789.0,10032.0,6446.0,8400.142857142857,8620.0,0
986,2,1,0,0,0,620.0,10.0,2014.0,1,18.0,2014.0,1,2015,6,2,16,25,0,7675.0,4718.0,5940.0,5564.0,4809.571428571428,5226.166666666667,0
987,1,0,1,2,0,1690.0,6.0,2007.0,0,0.0,0.0,1,2015,7,3,20,30,0,3715.0,3921.0,7783.0,9920.0,6750.571428571428,6791.5,0
988,2,1,0,0,0,30.0,11.0,2012.0,0,0.0,0.0,1,2015,7,3,14,29,0,6278.0,5284.0,5314.0,4292.0,5363.714285714285,5153.833333333333,0
989,3,1,0,0,0,1640.0,6.0,2006.0,1,40.0,2011.0,1,2015,6,2,17,25,0,7786.0,5249.0,3423.0,4082.0,5219.428571428572,5394.633333333333,0
990,3,0,1,3,0,20930.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,22,30,0,4485.0,7234.0,5575.0,6903.0,6432.857142857143,6367.0,0
991,1,0,1,0,0,1010.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,6,28,0,5553.0,7509.0,6970.0,6301.0,6855.571428571428,6272.2,0
992,3,1,1,0,0,2480.0,7.0,1990.0,0,0.0,0.0,1,2015,7,3,29,31,0,6323.0,3793.0,7606.0,5452.0,4356.857142857143,5068.433333333333,0
993,5,0,1,3,2,3460.0,10.0,2013.0,1,10.0,2014.0,1,2015,7,3,24,30,0,7003.0,8068.0,6396.0,8995.0,6709.142857142857,7421.0,0
994,6,0,0,0,0,2290.0,7.0,2011.0,1,1.0,2012.0,1,2015,7,3,11,28,1,3589.0,4689.0,4301.0,3067.0,3597.8571428571427,4665.8,0
995,3,0,0,3,0,6560.0,12.0,2013.0,0,0.0,0.0,1,2015,6,2,10,24,0,9001.0,11276.0,8076.0,12288.0,10209.0,10034.633333333333,0
996,2,0,1,2,0,2870.0,7.0,2015.0,1,13.0,2010.0,1,2015,7,3,21,30,0,6432.0,11246.0,3573.0,10373.0,7758.428571428572,7082.7,0
997,2,1,0,3,2,5840.0,7.0,2010.0,1,37.0,2009.0,1,2015,6,2,2,23,0,9574.0,4424.0,5691.0,3590.0,5098.571428571428,5354.233333333334,0
998,1,1,1,0,0,780.0,9.0,2005.0,1,5.0,2013.0,1,2015,6,2,1,23,0,4150.0,4860.0,5007.0,3830.0,4280.714285714285,4716.866666666667,0
999,5,0,0,3,2,15140.0,2.0,2002.0,1,37.0,2009.0,1,2015,6,2,12,24,0,7723.0,11787.0,7459.0,10226.0,8266.42857142857,9152.266666666666,0
1000,4,1,0,0,2,2230.0,5.0,2009.0,1,40.0,2014.0,1,2015,7,3,30,31,0,8193.0,4981.0,7641.0,6395.0,7085.0,7033.0,0
1001,4,1,0,2,0,19640.0,0.0,0.0,1,14.0,2011.0,0,2015,6,2,4,23,0,6670.0,5369.0,8340.0,9106.0,6627.428571428572,6304.566666666667,0
1002,3,1,0,3,2,1130.0,11.0,2008.0,0,0.0,0.0,1,2015,6,2,17,25,0,7436.0,5264.0,10408.0,6124.0,6432.428571428572,6824.066666666667,0
1003,5,0,1,0,0,170.0,7.0,2013.0,1,27.0,2013.0,1,2015,7,3,24,30,0,5586.0,6811.0,4899.0,7236.0,5568.428571428572,6343.366666666667,0
1004,4,1,0,3,2,970.0,0.0,0.0,1,9.0,2011.0,0,2015,7,3,30,31,0,6691.0,3798.0,7062.0,3811.0,5850.714285714285,5613.233333333334,0
1005,5,1,0,0,0,6480.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,5,23,0,7074.0,5540.0,8712.0,7631.0,6841.571428571428,6909.8,0
1006,4,1,1,2,2,3890.0,11.0,2006.0,1,5.0,2013.0,1,2015,7,3,30,31,0,7646.0,5584.0,8366.0,4733.0,7003.285714285715,6809.066666666667,0
1007,4,1,1,2,2,4180.0,9.0,2012.0,0,0.0,0.0,1,2015,7,3,30,31,0,8479.0,5096.0,9532.0,5186.0,7167.0,7346.933333333333,0
1008,4,1,1,0,2,30.0,9.0,2010.0,0,0.0,0.0,1,2015,7,3,30,31,0,6633.0,4832.0,7514.0,4214.0,5685.0,5735.133333333333,0
1009,5,0,0,0,0,230.0,7.0,2004.0,1,10.0,2014.0,1,2015,7,3,24,30,0,4676.0,5106.0,4858.0,4863.0,4453.857142857143,4764.233333333334,0
1010,2,1,0,3,2,4610.0,6.0,2010.0,1,18.0,2010.0,1,2015,6,2,30,27,0,13328.0,7309.0,9325.0,8237.0,8256.42857142857,9142.133333333333,0
1011,1,1,1,0,2,490.0,9.0,2012.0,1,18.0,2011.0,1,2015,6,2,29,27,0,7717.0,6068.0,6048.0,7273.0,6260.142857142857,7115.966666666666,0
1012,6,0,0,3,2,6330.0,6.0,2004.0,1,39.0,2010.0,1,2015,7,3,18,29,1,6302.0,4699.0,4957.0,5730.0,5690.142857142857,5673.1,0
1013,5,0,1,0,0,630.0,2.0,2015.0,1,31.0,2013.0,1,2015,7,3,24,30,0,2770.0,3729.0,2901.0,3972.0,2958.714285714286,3424.5333333333333,0
1014,5,0,0,0,2,210.0,0.0,0.0,1,31.0,2013.0,0,2015,6,2,12,24,0,8453.0,14406.0,9517.0,13342.0,10191.142857142857,10834.3,0
1015,3,1,0,3,2,9910.0,12.0,2010.0,1,9.0,2011.0,1,2015,6,2,3,23,0,7504.0,6023.0,5285.0,4936.0,6403.571428571428,6579.233333333334,0
1016,2,1,1,2,2,550.0,0.0,0.0,1,35.0,2010.0,0,2015,6,2,30,27,0,9471.0,4512.0,4022.0,4183.0,5151.428571428572,5702.366666666667,0
1017,3,1,0,2,0,110.0,11.0,2008.0,0,0.0,0.0,1,2015,7,3,1,27,0,8428.0,6202.0,8594.0,6130.0,6264.714285714285,6654.433333333333,0
1018,6,0,0,2,2,140.0,9.0,2012.0,0,0.0,0.0,1,2015,6,2,20,25,1,12210.0,8239.0,10675.0,13602.0,11365.857142857143,11393.466666666667,0
1019,4,0,0,3,2,2740.0,7.0,2014.0,1,13.0,2010.0,1,2015,6,2,11,24,0,5564.0,10264.0,8899.0,12833.0,8742.0,9028.433333333332,0
1020,5,0,0,0,0,40.0,8.0,2015.0,0,0.0,0.0,1,2015,6,2,26,26,0,6113.0,7311.0,7776.0,9097.0,7382.428571428572,8832.333333333334,0
1021,3,1,1,0,0,1080.0,5.0,2011.0,0,0.0,0.0,1,2015,7,3,29,31,0,9802.0,8345.0,12424.0,7434.0,9045.57142857143,9665.066666666668,0
1022,2,0,1,0,2,1520.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,7,28,0,7557.0,11657.0,6245.0,14547.0,8656.714285714286,7847.8,0
1023,4,1,0,2,0,3740.0,2.0,2002.0,1,14.0,2011.0,1,2015,7,3,2,27,0,4822.0,4594.0,6929.0,4842.0,5902.571428571428,5936.7,0
1024,6,0,0,2,2,1990.0,1.0,2012.0,0,0.0,0.0,1,2015,6,2,27,26,1,4627.0,6673.0,4816.0,6844.0,4848.714285714285,5853.933333333333,0
1025,4,0,0,0,0,720.0,11.0,2009.0,0,0.0,0.0,1,2015,6,2,25,26,0,5934.0,8412.0,7467.0,8081.0,6839.571428571428,7575.266666666666,0
1026,4,1,0,2,0,450.0,6.0,2011.0,1,48.0,2012.0,1,2015,6,2,18,25,0,11270.0,7061.0,13485.0,7468.0,10165.285714285714,10064.733333333334,0
1027,1,0,0,0,2,190.0,6.0,2008.0,1,40.0,2011.0,1,2015,6,2,22,26,0,10116.0,9662.0,16160.0,15088.0,14251.0,13271.9,0
1028,6,0,0,0,0,150.0,0.0,0.0,1,31.0,2013.0,0,2015,7,3,18,29,1,4747.0,5079.0,4246.0,3281.0,5599.714285714285,5182.166666666667,0
1029,6,0,0,0,0,1590.0,3.0,2006.0,0,0.0,0.0,1,2015,6,2,20,25,1,5602.0,5619.0,7023.0,4877.0,5843.571428571428,5600.433333333333,0
1030,6,0,0,0,0,36410.0,4.0,2008.0,0,0.0,0.0,1,2015,6,2,13,24,1,3176.0,4594.0,3856.0,4441.0,3159.714285714286,3507.633333333333,0
1031,4,0,1,3,0,590.0,5.0,2001.0,0,0.0,0.0,1,2015,7,3,9,28,0,4011.0,5448.0,4218.0,6360.0,4567.714285714285,4962.566666666667,0
1032,5,1,1,3,2,270.0,2.0,2013.0,1,40.0,2012.0,1,2015,7,3,31,31,0,10949.0,8272.0,10255.0,8244.0,9453.0,9245.1,0
1033,3,0,0,0,0,7680.0,3.0,2006.0,0,0.0,0.0,1,2015,6,2,10,24,0,13747.0,19549.0,9791.0,20394.0,15179.42857142857,15033.366666666667,0
1034,3,0,0,0,0,13750.0,4.0,2015.0,0,0.0,0.0,1,2015,7,3,8,28,0,6122.0,9963.0,5078.0,7637.0,6654.142857142857,6189.6,0
1035,1,0,0,0,0,27150.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,8,24,0,1934.0,1922.0,6012.0,6652.0,5229.142857142857,5037.733333333334,0
1036,2,1,0,3,2,9560.0,0.0,0.0,1,36.0,2013.0,0,2015,6,2,2,23,0,7856.0,5179.0,6463.0,4499.0,5395.428571428572,5670.566666666667,0
1037,4,1,1,0,2,150.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,16,29,0,6853.0,4885.0,8410.0,5886.0,6017.428571428572,6330.7,0
1038,1,1,0,3,0,17290.0,10.0,2013.0,0,0.0,0.0,1,2015,6,2,15,25,0,6243.0,6006.0,5082.0,6075.0,5361.857142857143,6061.466666666666,0
1039,5,1,0,0,2,70.0,6.0,1990.0,1,22.0,2012.0,1,2015,6,2,19,25,0,7763.0,6557.0,8576.0,6430.0,8660.42857142857,8685.366666666667,0
1040,1,0,1,0,0,4030.0,2.0,2013.0,1,10.0,2014.0,1,2015,7,3,20,30,0,6176.0,6590.0,9497.0,14601.0,9170.857142857143,9010.5,0
1041,3,0,0,2,0,1600.0,8.0,2013.0,1,40.0,2014.0,1,2015,7,3,8,28,0,5124.0,9198.0,5249.0,7288.0,6706.285714285715,6278.6,0
1042,3,1,0,0,0,3440.0,0.0,0.0,1,31.0,2013.0,0,2015,6,2,17,25,0,5154.0,4307.0,3545.0,2897.0,4159.857142857143,4279.433333333333,0
1043,4,1,0,2,0,420.0,3.0,2006.0,0,0.0,0.0,1,2015,7,3,2,27,0,9164.0,6402.0,9428.0,7354.0,8148.142857142857,8101.733333333334,0
1044,5,1,1,2,0,240.0,4.0,2015.0,1,13.0,2010.0,1,2015,6,2,5,23,0,7087.0,5129.0,8181.0,9004.0,6753.714285714285,6742.3,0
1045,2,1,0,0,2,26990.0,12.0,2013.0,0,0.0,0.0,1,2015,6,2,16,25,0,11109.0,7447.0,8220.0,3895.0,7439.428571428572,7621.4,0
1046,2,0,0,3,2,29070.0,4.0,2005.0,0,0.0,0.0,1,2015,7,3,7,28,0,8311.0,13440.0,6158.0,10219.0,10282.714285714286,8914.5,0
1047,4,1,1,0,0,3750.0,0.0,0.0,1,45.0,2009.0,0,2015,7,3,2,27,0,6192.0,3892.0,6570.0,4326.0,5537.142857142857,5166.833333333333,0
1048,1,1,0,3,2,1860.0,9.0,2012.0,1,40.0,2012.0,1,2015,7,3,13,29,0,5711.0,5276.0,6396.0,6903.0,5994.142857142857,7115.6,0
1049,6,0,0,0,0,370.0,7.0,2012.0,1,14.0,2011.0,1,2015,7,3,25,30,1,3052.0,3434.0,3268.0,2642.0,3243.714285714286,3607.0333333333333,0
1050,1,1,0,3,2,13170.0,8.0,2014.0,1,9.0,2011.0,1,2015,6,2,1,23,0,8403.0,9041.0,8157.0,5661.0,7712.142857142857,7768.5,0
1051,3,1,0,2,0,200.0,7.0,1998.0,1,1.0,2012.0,1,2015,6,2,17,25,0,9784.0,7538.0,6395.0,5331.0,7870.142857142857,8011.533333333334,0
1052,4,0,0,0,2,5080.0,0.0,0.0,1,31.0,2013.0,0,2015,6,2,11,24,0,5883.0,8734.0,5298.0,11086.0,7747.571428571428,7740.766666666666,0
1053,4,0,0,0,0,1710.0,7.0,2015.0,0,0.0,0.0,1,2015,6,2,25,26,0,6874.0,9786.0,7430.0,9719.0,7773.0,8812.6,0
1054,5,1,0,0,2,13190.0,0.0,0.0,1,45.0,2013.0,0,2015,6,2,5,23,0,6439.0,5274.0,6977.0,8914.0,6923.857142857143,6666.133333333333,0
1055,6,0,0,2,0,1980.0,4.0,2009.0,0,0.0,0.0,1,2015,6,2,6,23,1,8357.0,8208.0,8285.0,9908.0,9028.0,8326.266666666666,0
1056,2,1,0,3,2,5350.0,0.0,0.0,1,40.0,2012.0,0,2015,6,2,30,27,0,8116.0,3586.0,4947.0,5377.0,4417.428571428572,4722.0,0
1057,3,0,0,3,2,3230.0,11.0,2011.0,0,0.0,0.0,1,2015,6,2,10,24,0,4761.0,7390.0,7684.0,7813.0,6430.0,6757.366666666667,0
1058,2,0,1,0,2,180.0,0.0,0.0,1,35.0,2010.0,0,2015,7,3,7,28,0,7572.0,11381.0,5162.0,9788.0,8281.57142857143,7578.6,0
1059,6,0,0,2,0,3380.0,4.0,2013.0,0,0.0,0.0,1,2015,7,3,4,27,1,9770.0,7535.0,8924.0,10361.0,10074.0,8867.966666666667,0
1060,5,1,1,0,2,3430.0,0.0,0.0,1,31.0,2013.0,0,2015,7,3,17,29,0,7725.0,7067.0,9914.0,6022.0,7413.428571428572,7391.5,0
1061,5,1,1,3,2,8110.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,31,31,0,8173.0,7439.0,8629.0,6628.0,9015.142857142857,8533.966666666667,0
1062,5,1,0,3,0,190.0,9.0,2012.0,1,40.0,2012.0,1,2015,7,3,3,27,0,8120.0,4228.0,7447.0,5379.0,6772.857142857143,6472.7,0
1063,2,0,0,0,2,6250.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,7,28,0,4375.0,6858.0,3449.0,5516.0,5240.142857142857,4495.4,0
1064,6,0,0,0,2,420.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,27,26,1,8329.0,10528.0,8210.0,10602.0,8551.714285714286,9877.533333333333,0
1065,2,1,1,0,0,1290.0,0.0,0.0,1,35.0,2011.0,0,2015,6,2,2,23,0,5562.0,3123.0,4892.0,3748.0,4400.571428571428,4484.9,0
1066,2,0,0,0,0,3350.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,9,24,0,11574.0,11977.0,10745.0,14894.0,13026.0,12077.833333333334,0
1067,2,1,0,3,2,12020.0,7.0,2009.0,0,0.0,0.0,1,2015,7,3,28,31,0,8716.0,5841.0,5973.0,4870.0,5906.428571428572,6153.866666666667,0
1068,1,1,0,3,2,5010.0,0.0,0.0,1,5.0,2013.0,0,2015,7,3,13,29,0,4691.0,4632.0,4105.0,4129.0,4072.4285714285716,4417.7,0
1069,1,0,0,0,2,18050.0,0.0,0.0,1,14.0,2011.0,0,2015,6,2,22,26,0,3257.0,2690.0,5726.0,3381.0,6704.142857142857,6453.833333333333,0
1070,1,0,0,2,2,400.0,10.0,2008.0,0,0.0,0.0,1,2015,7,3,6,28,0,5858.0,6134.0,7577.0,12054.0,7900.428571428572,7050.333333333333,0
1071,2,1,0,0,0,820.0,3.0,2012.0,1,35.0,2012.0,1,2015,6,2,30,27,0,7988.0,5391.0,4578.0,6943.0,5533.857142857143,6126.266666666666,0
1072,3,1,0,0,2,5380.0,8.0,2015.0,1,5.0,2010.0,1,2015,6,2,17,25,0,9107.0,6945.0,5099.0,5175.0,7608.142857142857,7678.833333333333,0
1073,6,0,0,0,2,1710.0,0.0,0.0,1,44.0,2012.0,0,2015,7,3,4,27,1,10858.0,8086.0,10434.0,9355.0,11461.285714285714,10360.6,0
1074,6,0,0,2,2,3330.0,10.0,2001.0,1,14.0,2011.0,1,2015,7,3,4,27,1,4726.0,4044.0,6175.0,5070.0,5516.0,5245.066666666667,0
1075,1,1,0,0,2,1410.0,10.0,2013.0,0,0.0,0.0,1,2015,6,2,29,27,0,12527.0,11979.0,9820.0,13091.0,10765.857142857143,11795.266666666666,0
1076,6,0,0,0,2,90.0,0.0,0.0,1,1.0,2013.0,0,2015,7,3,4,27,1,4170.0,3484.0,4125.0,5060.0,4839.285714285715,4387.066666666667,0
1077,1,1,0,0,0,3750.0,11.0,2001.0,1,35.0,2010.0,1,2015,6,2,15,25,0,2991.0,3092.0,4663.0,5251.0,4016.5714285714284,4675.833333333333,0
1078,6,0,0,3,2,670.0,0.0,0.0,1,40.0,2011.0,0,2015,7,3,4,27,1,7966.0,4665.0,7928.0,7088.0,8217.857142857143,7427.466666666666,0
1079,1,1,0,0,0,16680.0,0.0,0.0,1,37.0,2009.0,0,2015,6,2,1,23,0,6692.0,8825.0,7282.0,6640.0,7132.571428571428,8347.633333333333,0
1080,5,1,0,0,0,2410.0,0.0,0.0,1,40.0,2014.0,0,2015,7,3,17,29,0,10622.0,8512.0,11095.0,10070.0,10984.0,10915.233333333334,0
1081,2,1,0,1,0,400.0,3.0,2006.0,0,0.0,0.0,1,2015,6,2,16,25,0,9536.0,7187.0,8714.0,5027.0,6271.0,6528.266666666666,0
1082,5,1,0,2,0,440.0,4.0,2002.0,0,0.0,0.0,1,2015,7,3,3,27,0,7640.0,5640.0,7238.0,6345.0,7066.285714285715,6617.9,0
1083,3,1,1,3,2,11540.0,0.0,0.0,1,5.0,2013.0,0,2015,7,3,29,31,0,6576.0,5051.0,7841.0,3810.0,5737.285714285715,5704.933333333333,0
1084,3,0,0,0,0,190.0,0.0,0.0,1,13.0,2010.0,0,2015,6,2,10,24,0,6040.0,6813.0,6403.0,8402.0,6704.428571428572,6711.5,0
1085,5,1,0,2,0,4030.0,2.0,2015.0,0,0.0,0.0,1,2015,7,3,3,27,0,8276.0,5637.0,8299.0,7580.0,7740.857142857143,7265.5,0
1086,6,0,0,0,0,180.0,11.0,2013.0,1,18.0,2011.0,1,2015,7,3,4,27,1,6652.0,4003.0,6530.0,4890.0,6904.285714285715,6107.2,0
1087,3,1,0,3,2,2210.0,11.0,2011.0,0,0.0,0.0,1,2015,6,2,17,25,0,7703.0,5813.0,9646.0,5432.0,6499.714285714285,6899.066666666667,0
1088,1,0,0,0,0,4300.0,3.0,2009.0,1,27.0,2013.0,1,2015,6,2,8,24,0,3479.0,5440.0,6401.0,6986.0,6207.285714285715,5774.533333333334,0
1089,4,0,1,3,0,5220.0,5.0,2009.0,0,0.0,0.0,1,2015,7,3,9,28,0,8564.0,12765.0,8433.0,13625.0,10510.142857142857,10810.066666666668,0
1090,3,1,0,0,0,330.0,0.0,0.0,1,14.0,2011.0,0,2015,6,2,17,25,0,8891.0,5550.0,10762.0,5752.0,6440.857142857143,6579.966666666666,0
1091,2,1,0,0,2,9990.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,30,27,0,14974.0,7431.0,6867.0,8464.0,7726.285714285715,8265.866666666667,0
1092,3,0,0,0,0,300.0,7.0,2000.0,1,40.0,2014.0,1,2015,6,2,10,24,0,12068.0,14377.0,14217.0,15406.0,13124.42857142857,12822.066666666668,0
1093,1,1,1,2,2,10450.0,6.0,2009.0,0,0.0,0.0,1,2015,7,3,27,31,0,6116.0,6377.0,9236.0,6373.0,6915.0,8187.833333333333,0
1094,3,1,1,3,0,2380.0,3.0,2013.0,1,40.0,2014.0,1,2015,6,2,3,23,0,5515.0,4863.0,5584.0,6225.0,5179.714285714285,5394.5,0
1095,5,0,1,0,0,690.0,6.0,2007.0,1,14.0,2011.0,1,2015,7,3,24,30,0,3874.0,4805.0,4585.0,5073.0,4006.8571428571427,4589.833333333333,0
1096,2,0,1,0,2,1130.0,0.0,0.0,1,10.0,2014.0,0,2015,7,3,21,30,0,5554.0,7317.0,5091.0,7304.0,6030.142857142857,5920.7,0
1097,2,0,0,1,1,720.0,3.0,2002.0,0,0.0,0.0,1,2015,6,2,23,26,0,10381.0,11522.0,9950.0,14649.0,10656.714285714286,11475.2,0
1098,3,0,0,0,0,1830.0,11.0,2004.0,0,0.0,0.0,1,2015,6,2,24,26,0,4406.0,7568.0,5510.0,6489.0,5340.428571428572,5514.4,0
1099,3,1,0,0,2,200.0,4.0,2013.0,1,14.0,2013.0,1,2015,6,2,17,25,0,8511.0,6806.0,8955.0,9505.0,7374.142857142857,7579.466666666666,0
